ICB plus Code,BNF Chemical Substance plus Code,Spend per Patient_202412,Spend per Patient_202512,% Spend Change,Items per Patient_202412,Items per Patient_202512,% Items Change,Spend per Item_202412,Spend per Item_202512,% Spend per Item Change
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Benzalkonium chloride (1309000L0),0.000547,0.000524,-4.3,8.6e-05,8e-05,-6.8,6.387702,6.55993,2.7
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Benzocaine (1203010C0),0.0,5e-06,999999.0,0.0,2e-06,999999.0,0.0,2.615847,999999.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Benzocaine (1203030B0),7e-06,2e-05,199.1,2e-06,6e-06,199.0,3.61286,3.613518,0.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Benzoyl peroxide (1306010C0),0.00092,0.000865,-6.0,9.9e-05,8.7e-05,-11.6,9.324991,9.913908,6.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Benzoyl peroxide and clindamycin phosphate (1306010Y0),0.009224,0.008437,-8.5,0.000477,0.000431,-9.7,19.34647,19.588533,1.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Benzydamine hydrochloride (1203010E0),0.003994,0.003991,-0.1,0.000972,0.001036,6.6,4.10872,3.852597,-6.2
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Benzydamine hydrochloride (1203030Y0),4.5e-05,0.0,-100.0,4e-06,0.0,-100.0,12.096267,0.0,-100.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Betahistine hydrochloride (0406000B0),0.009281,0.003902,-58.0,0.002524,0.002852,13.0,3.677549,1.368407,-62.8
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Betaine anhydrous (0908010T0),0.0,0.000681,999999.0,0.0,2e-06,999999.0,0.0,367.0124,999999.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Betamethasone esters (1304000D0),0.004009,0.005645,40.8,0.000481,0.000679,41.4,8.342605,8.307631,-0.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Betamethasone sodium phosphate (0603020C0),0.00033,0.001494,353.0,4.1e-05,4.5e-05,8.7,8.050265,33.535193,316.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Betamethasone sodium phosphate (1104010D0),0.000619,0.000625,1.0,0.000209,0.000234,12.1,2.965329,2.670804,-9.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Betamethasone sodium phosphate (1201010E0),5.9e-05,0.000157,164.4,2.4e-05,6.7e-05,176.0,2.445329,2.341948,-4.2
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Betamethasone valerate (1304000F0),0.015136,0.015429,1.9,0.003004,0.002995,-0.3,5.038421,5.15241,2.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Betaxolol (1106000I0),3.3e-05,4.9e-05,51.5,6e-06,1.1e-05,99.4,5.816836,4.419573,-24.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bezafibrate (0212000D0),0.0023,0.001947,-15.4,0.000279,0.00023,-17.6,8.234558,8.458015,2.7
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bicalutamide (0803042A0),0.001178,0.001355,15.0,0.000298,0.000269,-9.7,3.953488,5.034688,27.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bilastine (0304010AF),0.0,1.2e-05,999999.0,0.0,4e-06,999999.0,0.0,3.197938,999999.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bimatoprost (1106000AF),0.017405,0.013026,-25.2,0.001568,0.001454,-7.3,11.098857,8.961218,-19.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Biphasic insulin aspart (0601012W0),0.073763,0.073694,-0.1,0.001581,0.001556,-1.6,46.64949,47.369583,1.5
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Biphasic insulin lispro (0601012F0),0.014191,0.009451,-33.4,0.000216,0.000149,-31.3,65.683846,63.633072,-3.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Biphasic isophane insulin (0601012D0),0.015288,0.014781,-3.3,0.000421,0.000438,4.1,36.320182,33.737233,-7.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bisacodyl (0106020C0),0.002264,0.002151,-5.0,0.000754,0.000878,16.4,3.002039,2.449626,-18.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bisoprolol fumarate (0204000H0),0.030315,0.03099,2.2,0.035638,0.038645,8.4,0.850632,0.801935,-5.7
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bowel cleansing solutions (0106050B0),7.9e-05,2.6e-05,-66.7,4e-06,2e-06,-50.2,21.285566,14.201232,-33.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Brimonidine tart (Rosacea) (1306030A0),0.001069,0.000702,-34.4,3.2e-05,2.2e-05,-29.6,33.778268,31.502981,-6.7
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Brimonidine tartrate (1106000AA),0.001639,0.001192,-27.3,0.000458,0.000425,-7.2,3.57752,2.80354,-21.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Brinzolamide (1106000AC),0.007325,0.004865,-33.6,0.001225,0.001186,-3.2,5.977342,4.101216,-31.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Brinzolamide and timolol (1106000AJ),0.00468,0.003593,-23.2,0.000341,0.000312,-8.5,13.730914,11.520617,-16.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Brinzolamide/brimonidine (1106000AL),0.003672,0.002991,-18.5,0.000268,0.000234,-12.8,13.692366,12.78814,-6.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Brivaracetam (0408010AL),0.019145,0.027909,45.8,0.000127,0.000169,33.4,151.16991,165.199119,9.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bromfenac (1108020AG),0.00012,0.000134,12.2,1.5e-05,1.3e-05,-12.8,8.020778,10.319971,28.7
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bromocriptine (0607010B0),0.000959,0.000979,2.1,9e-06,9e-06,-0.3,102.976235,105.498217,2.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Budesonide (0105020A0),0.015172,0.025992,71.3,0.000164,0.000212,29.1,92.571577,122.812696,32.7
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Budesonide (0302000K0),0.18406,0.241976,31.5,0.005138,0.006641,29.2,35.819976,36.438697,1.7
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Budesonide (1202010I0),0.000907,0.000983,8.3,6.5e-05,5.9e-05,-8.9,13.917469,16.544936,18.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bumetanide (0202020D0),0.005546,0.005539,-0.1,0.000859,0.0009,4.9,6.459745,6.151261,-4.8
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bupivacaine hydrochloride (1502010C0),2.2e-05,5.6e-05,154.4,9e-06,2.4e-05,159.2,2.375884,2.331888,-1.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Buprenorphine (0407020B0),0.065797,0.078282,19.0,0.003244,0.003665,13.0,20.280249,21.361106,5.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Buprenorphine hydrochloride (0410030A0),0.000817,0.000551,-32.6,2.8e-05,2.2e-05,-20.3,29.257413,24.741,-15.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Bupropion hydrochloride (0410020A0),0.001415,0.000951,-32.8,2.8e-05,2e-05,-26.9,50.65581,46.569352,-8.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Buspirone hydrochloride (0401020B0),0.000517,0.000569,10.1,0.000108,0.000121,11.7,4.784091,4.717117,-1.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cabergoline (0409010U0),0.00082,0.000226,-72.5,7e-06,4e-06,-50.2,110.021915,60.7624,-44.8
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cabergoline (0607010C0),0.001887,0.001678,-11.1,7.1e-05,7.6e-05,7.5,26.669776,22.050576,-17.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calamine (1303000D0),5e-05,0.00015,202.3,3.2e-05,5e-05,58.3,1.567177,2.992386,90.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calcifediol (0906040Q0),9.2e-05,0.000214,132.6,2.8e-05,6.7e-05,139.2,3.289231,3.197599,-2.8
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calcipotriol (1305020D0),0.08788,0.083321,-5.2,0.001652,0.001663,0.7,53.196761,50.090434,-5.8
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calcitriol (0906040C0),0.001578,0.000327,-79.3,4.3e-05,2.8e-05,-35.0,36.832771,11.733158,-68.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calcitriol (1305020W0),0.000352,0.000287,-18.4,2e-05,1.7e-05,-18.4,17.169211,17.172344,0.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calcium acetate (0905022C0),0.000259,0.000206,-20.6,3e-05,2.4e-05,-19.0,8.683312,8.515713,-1.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calcium carbonate (0101021C0),5.1e-05,0.000149,192.0,2e-06,1.1e-05,498.1,27.410098,13.384438,-51.2
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calcium carbonate (0905011D0),0.003613,0.004029,11.5,0.00054,0.000683,26.5,6.690195,5.897531,-11.8
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calcium folinate (0801000I0),0.000388,0.001702,339.0,1.3e-05,1.7e-05,28.2,29.739478,101.868505,242.5
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Calcium gluconate (0905011K0),0.0,3.2e-05,999999.0,0.0,2e-06,999999.0,0.0,17.447891,999999.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Canagliflozin (0601023AM),0.024444,0.028098,15.0,0.000557,0.000627,12.7,43.895043,44.778653,2.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Canagliflozin/metformin (0601023AP),6.5e-05,0.000129,99.3,2e-06,4e-06,99.4,34.872517,34.858794,-0.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Candesartan cilexetil (0205052C0),0.014021,0.012299,-12.3,0.006591,0.007062,7.1,2.127179,1.741582,-18.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cannabidiol (0408010AM),0.001504,0.0,-100.0,2e-06,0.0,-100.0,807.779006,0.0,-100.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Capsaicin (1003020AA),0.001726,0.009093,426.7,3.5e-05,5.2e-05,46.9,48.784811,174.922607,258.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Capsules delisted probiotic (0913531) (0913531B0),6.2e-05,3.1e-05,-50.2,4e-06,2e-06,-50.2,16.5724,16.5724,0.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Captopril (0205051F0),0.005045,0.002151,-57.4,7.4e-05,4.3e-05,-42.7,67.717428,50.373758,-25.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Carbamazepine (0408010C0),0.020334,0.021324,4.9,0.002829,0.002954,4.4,7.187568,7.219467,0.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Carbimazole (0602020D0),0.007112,0.005002,-29.7,0.000844,0.000973,15.3,8.429882,5.141432,-39.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Carbocisteine (0307000J0),0.030906,0.056138,81.6,0.006716,0.007671,14.2,4.601915,7.318264,59.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Carbomer 940/980 (1108010B0),0.005688,0.005431,-4.5,0.001406,0.00135,-4.0,4.04494,4.024146,-0.5
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Carbomer 974P (1108010Z0),0.000211,0.000166,-21.4,4.3e-05,3.5e-05,-17.7,4.919892,4.693265,-4.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cariprazine (0402010AJ),0.000569,0.000425,-25.2,4e-06,2e-06,-50.2,152.694719,229.077698,50.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Carmellose sodium (1108010D0),0.004712,0.00399,-15.3,0.00044,0.000358,-18.5,10.719563,11.134671,3.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Carvedilol (020400080),0.001997,0.001574,-21.2,0.000849,0.000936,10.2,2.35196,1.682259,-28.5
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Catheter Maintenance Products (2113),0.012235,0.01272,4.0,0.000393,0.000356,-9.3,31.135539,35.684652,14.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Catheter Valves (2205),0.004695,0.005626,19.8,0.00021,0.000284,35.0,22.309829,19.8086,-11.2
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Catheters (2102),0.27478,0.289941,5.5,0.002183,0.002259,3.5,125.885625,128.329846,1.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cefaclor (0501021A0),9e-05,9.3e-05,4.0,6e-06,6e-06,-0.3,16.07624,16.773275,4.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cefalexin (0501021L0),0.004315,0.003286,-23.8,0.00114,0.00106,-7.0,3.785775,3.10007,-18.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cefixime (0501021C0),7e-06,7e-06,-0.3,2e-06,2e-06,-0.3,3.70336,3.704016,0.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cefradine (0501021M0),0.000345,0.0,-100.0,4e-06,0.0,-100.0,92.542784,0.0,-100.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ceftriaxone sodium (0501021G0),1.7e-05,0.0,-100.0,2e-06,0.0,-100.0,9.1133,0.0,-100.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cefuroxime axetil (0501021K0),0.000195,0.000159,-18.5,1.3e-05,1.1e-05,-14.6,14.969378,14.274118,-4.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Celecoxib (1001010AH),0.002607,0.002071,-20.6,0.000618,0.000722,16.8,4.215952,2.86745,-32.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Celiprolol hydrochloride (020400060),0.000437,0.001168,167.4,1.7e-05,1.9e-05,10.8,26.051353,62.897789,141.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cenobamate (0408010AN),0.04107,0.070116,70.7,0.000227,0.000388,70.8,180.752053,180.70888,-0.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cetirizine hydrochloride (0304010I0),0.008016,0.005373,-33.0,0.003352,0.003262,-2.7,2.391278,1.647315,-31.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cetomacrogol (1301010D0),2e-05,4.5e-05,120.5,2e-06,7e-06,298.7,10.98022,6.071781,-44.7
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cetrimide (1310050D0),5e-06,5e-06,-15.0,4e-06,2e-06,-50.2,1.423134,2.425814,70.5
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Charcoal (1902070E0),5e-06,0.0,-100.0,2e-06,0.0,-100.0,2.833869,0.0,-100.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chiropody Appliances (2103),0.000117,0.000268,129.1,2e-05,3.7e-05,81.2,5.708603,7.217735,26.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chlohexidine gluconate (Emollient) (1302010Z0),2.6e-05,0.0,-100.0,2e-06,0.0,-100.0,14.072245,0.0,-100.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chloral hydrate (0401010B0),0.003639,0.002174,-40.3,6e-06,9e-06,66.1,651.345733,234.1864,-64.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chloramphenicol (1103010C0),0.00698,0.003271,-53.1,0.001393,0.001391,-0.2,5.010708,2.352561,-53.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chloramphenicol (1201010H0),0.0,0.000268,999999.0,0.0,2e-06,999999.0,0.0,144.2424,999999.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chlordiazepoxide hydrochloride (0401020E0),8.9e-05,4.6e-05,-48.9,1.5e-05,7e-06,-50.2,5.994304,6.151789,2.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chlorhexidine gluconate (1203040E0),0.00047,0.000575,22.3,0.00016,0.000167,4.3,2.934428,3.441526,17.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chlorhexidine gluconate (1311020L0),0.001085,0.00191,76.1,0.000125,0.00023,84.5,8.691189,8.296808,-4.5
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chlorothiazide (0202010D0),0.0,0.000169,999999.0,0.0,4e-06,999999.0,0.0,45.5424,999999.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chlorphenamine maleate (0304010G0),0.002023,0.002787,37.8,0.000831,0.000731,-11.9,2.435354,3.810758,56.5
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chlorpromazine hydrochloride (0402010D0),0.005471,0.004574,-16.4,0.000138,0.000124,-9.7,39.698988,36.769557,-7.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Chlortalidone (0202010F0),0.001038,0.000651,-37.3,1.3e-05,1.5e-05,13.9,79.639994,43.86543,-44.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cholera (1404000E0),0.00128,0.001347,5.2,2.6e-05,2.8e-05,6.8,49.102348,48.354351,-1.5
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Choline salicylate (1203010K0),4.1e-05,8.8e-05,116.0,1.1e-05,2.2e-05,99.4,3.64136,3.944491,8.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ciclesonide (0302000U0),0.000743,0.001398,88.1,2.6e-05,4.5e-05,70.9,28.492663,31.370846,10.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ciclosporin (0802020G0),0.009839,0.014984,52.3,8.6e-05,9.8e-05,14.8,114.83917,152.282304,32.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ciclosporin (Eye Anti Inflammatory) (1104020AE),0.011079,0.018307,65.2,8.6e-05,0.000145,69.0,129.324165,126.422066,-2.2
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cilostazol (0206040X0),0.000625,0.000885,41.6,1.5e-05,1.5e-05,-0.3,41.975925,59.618419,42.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cimetidine (0103010D0),0.000807,0.001077,33.5,0.000106,8.9e-05,-16.1,7.597797,12.083372,59.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cinacalcet hydrochloride (0905012I0),0.001431,0.000935,-34.7,9.7e-05,0.000104,7.3,14.7802,8.990517,-39.2
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Cinnarizine (0406000D0),0.00278,0.00223,-19.8,0.000445,0.000492,10.5,6.24515,4.532923,-27.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ciprofibrate (021200010),0.00173,0.000528,-69.5,1.9e-05,9e-06,-50.2,92.8875,56.870547,-38.8
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ciprofloxacin (0501120L0),0.002071,0.00716,245.7,0.000914,0.000748,-18.2,2.264677,9.569792,322.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ciprofloxacin (1103010B0),0.000257,0.000257,-0.1,5e-05,4.8e-05,-4.0,5.116614,5.325388,4.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ciprofloxacin (1201010AC),0.001218,0.001211,-0.6,0.000151,0.000169,12.0,8.076694,7.16648,-11.3
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ciprofloxacin/fluocinolone (1201010AF),0.000731,0.000732,0.1,9.5e-05,9.5e-05,-0.3,7.697671,7.729254,0.4
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Ciprofloxain/dexameth (1201010AE),0.002642,0.003815,44.4,0.000389,0.000555,42.6,6.788156,6.872413,1.2
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Citalopram hydrobromide (0403030D0),0.014405,0.029034,101.5,0.01803,0.017909,-0.7,0.798944,1.621124,102.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Citalopram hydrochloride (0403030Z0),0.001638,0.001375,-16.1,0.00011,0.000115,4.7,14.906469,11.944036,-19.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clarithromycin (0501050B0),0.0128,0.011948,-6.7,0.002328,0.002085,-10.4,5.497961,5.730752,4.2
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clascoterone (1306010AD),0.0,3.6e-05,999999.0,0.0,2e-06,999999.0,0.0,19.4424,999999.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clindamycin hydrochloride (0501060D0),0.001029,0.000993,-3.5,8.9e-05,0.000104,16.3,11.512107,9.549056,-17.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clindamycin phosphate (0702020E0),0.000231,0.000381,65.1,2.2e-05,3.7e-05,66.1,10.329286,10.263228,-0.6
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clindamycin phosphate (1306010F0),0.001505,0.001842,22.5,0.000166,0.000193,16.5,9.07742,9.542828,5.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clindamycin/tretinoin (1306010AB),0.00065,0.00044,-32.3,3.9e-05,3.2e-05,-19.3,16.615776,13.93901,-16.1
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clobazam (040801060),0.033906,0.016823,-50.4,0.0006,0.000691,15.2,56.538651,24.359344,-56.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clobetasol propionate (1304000G0),0.006052,0.007205,19.1,0.001036,0.001251,20.8,5.844178,5.758361,-1.5
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clobetasone butyrate (1304000H0),0.012152,0.013149,8.2,0.001455,0.001602,10.1,8.354511,8.206916,-1.8
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clomethiazole (0401010F0),0.0,8.5e-05,999999.0,0.0,2e-06,999999.0,0.0,45.92926,999999.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clomethiazole edisilate (0401010D0),0.000112,0.0,-100.0,4e-06,0.0,-100.0,30.0124,0.0,-100.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clomifene citrate (0605010G0),0.000107,0.000107,0.7,7e-06,6e-06,-25.2,14.317696,19.291207,34.7
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clomipramine hydrochloride (0403010F0),0.005071,0.003665,-27.7,0.000332,0.000319,-3.7,15.296658,11.478045,-25.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clonazepam (0408010F0),0.009219,0.004608,-50.0,0.001011,0.001097,8.5,9.116368,4.19963,-53.9
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clonidine hydrochloride (0205020E0),0.000545,0.000391,-28.2,7.3e-05,6.7e-05,-8.0,7.506068,5.857459,-22.0
"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD (QOC)",Clonidine hydrochloride (0407042F0),0.010603,0.017233,62.5,0.000499,0.000496,-0.7,21.242643,34.766174,63.7
